,Author,Article_ID,publish_date,Day,Daily_Reads,content_types
2014,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,88,24,0
2015,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,89,84,0
2016,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,90,19,0
2017,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,91,59,0
2018,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,92,14,0
2019,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,93,13,0
2020,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,94,89,0
2021,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,95,86,0
2022,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,96,85,0
2023,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,97,82,0
2024,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,98,4,0
2025,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,99,18,0
2026,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,100,19,0
2027,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,101,100,0
2028,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,102,63,0
2029,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,103,13,0
2030,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,104,27,0
2031,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,105,74,0
2032,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,106,42,0
2033,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,107,15,0
2034,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,108,70,0
2035,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,109,100,0
2036,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,110,96,0
2037,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,111,31,0
2038,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,112,76,0
2039,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,113,91,0
2040,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,114,55,0
2041,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,115,78,0
2042,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,116,25,0
2043,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,117,83,0
2044,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,118,91,0
2045,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,119,50,0
2046,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,120,36,0
2047,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,121,42,0
2048,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,122,57,0
2049,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,123,46,0
2050,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,124,55,0
2051,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,125,4,0
2052,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,126,83,0
2053,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,127,57,0
2054,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,128,42,0
2055,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,129,36,0
2056,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,130,36,0
2057,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,131,43,0
2058,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,132,1,0
2059,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,133,78,0
2060,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,134,32,0
2061,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,135,25,0
2062,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,136,40,0
2063,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,137,76,0
2064,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,138,0,0
2065,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,139,86,0
2066,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,140,58,0
2067,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,141,13,0
2068,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,142,13,0
2069,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,143,21,0
2070,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,144,98,0
2071,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,145,12,0
2072,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,146,87,0
2073,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,147,34,0
2074,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,148,61,0
2075,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,149,77,0
2076,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,150,20,0
2077,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,151,75,0
2078,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,152,47,0
2079,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,153,19,0
2080,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,154,37,0
2081,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,155,95,0
2082,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,156,22,0
2083,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,157,90,0
2084,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,158,90,0
2085,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,159,95,0
2086,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,160,28,0
2087,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,161,58,0
2088,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,162,2,0
2089,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,163,47,0
2090,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,164,30,0
2091,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,165,49,0
2092,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,166,57,0
2093,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,167,84,0
2094,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,168,7,0
2095,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,169,41,0
2096,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,170,69,0
2097,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,171,6,0
2098,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,172,2,0
2099,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,173,36,0
2100,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,174,7,0
2101,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,175,79,0
2102,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,176,68,0
2103,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,177,4,0
2104,Ryan Mcguire,3ee22e22-08f2-4020-ba84-4c8b97ea8a64,2022-12-10,178,79,0
2105,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,0,44,0
2106,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,1,7,0
2107,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,2,80,0
2108,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,3,60,0
2109,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,4,75,0
2110,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,5,70,0
2111,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,6,77,0
2112,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,7,40,0
2113,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,8,31,0
2114,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,9,18,0
2115,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,10,18,0
2116,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,11,23,0
2117,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,12,68,0
2118,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,13,90,0
2119,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,14,88,0
2120,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,15,30,0
2121,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,16,18,0
2122,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,17,68,0
2123,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,18,86,0
2124,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,19,71,0
2125,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,20,66,0
2126,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,21,54,0
2127,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,22,16,0
2128,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,23,21,0
2129,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,24,80,0
2130,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,25,52,0
2131,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,26,69,0
2132,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,27,20,0
2133,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,28,62,0
2134,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,29,18,0
2135,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,30,86,0
2136,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,31,7,0
2137,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,32,74,0
2138,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,33,81,0
2139,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,34,11,0
2140,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,35,83,0
2141,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,36,22,0
2142,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,37,93,0
2143,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,38,65,0
2144,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,39,87,0
2145,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,40,80,0
2146,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,41,83,0
2147,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,42,27,0
2148,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,43,76,0
2149,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,44,36,0
2150,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,45,15,0
2151,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,46,95,0
2152,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,47,11,0
2153,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,48,100,0
2154,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,49,84,0
2155,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,50,80,0
2156,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,51,66,0
2157,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,52,99,0
2158,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,53,98,0
2159,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,54,70,0
2160,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,55,88,0
2161,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,56,16,0
2162,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,57,98,0
2163,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,58,90,0
2164,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,59,55,0
2165,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,60,13,0
2166,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,61,27,0
2167,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,62,26,0
2168,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,63,73,0
2169,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,64,56,0
2170,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,65,23,0
2171,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,66,64,0
2172,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,67,74,0
2173,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,68,2,0
2174,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,69,8,0
2175,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,70,31,0
2176,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,71,24,0
2177,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,72,63,0
2178,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,73,94,0
2179,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,74,71,0
2180,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,75,38,0
2181,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,76,40,0
2182,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,77,65,0
2183,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,78,76,0
2184,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,79,64,0
2185,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,80,75,0
2186,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,81,65,0
2187,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,82,50,0
2188,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,83,92,0
2189,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,84,97,0
2190,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,85,100,0
2191,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,86,13,0
2192,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,87,77,0
2193,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,88,5,0
2194,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,89,77,0
2195,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,90,37,0
2196,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,91,54,0
2197,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,92,83,0
2198,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,93,2,0
2199,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,94,13,0
2200,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,95,2,0
2201,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,96,23,0
2202,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,97,78,0
2203,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,98,39,0
2204,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,99,5,0
2205,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,100,85,0
2206,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,101,92,0
2207,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,102,99,0
2208,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,103,26,0
2209,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,104,6,0
2210,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,105,94,0
2211,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,106,49,0
2212,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,107,64,0
2213,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,108,31,0
2214,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,109,23,0
2215,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,110,91,0
2216,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,111,15,0
2217,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,112,95,0
2218,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,113,56,0
2219,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,114,78,0
2220,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,115,64,0
2221,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,116,91,0
2222,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,117,72,0
2223,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,118,87,0
2224,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,119,18,0
2225,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,120,69,0
2226,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,121,93,0
2227,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,122,25,0
2228,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,123,5,0
2229,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,124,67,0
2230,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,125,92,0
2231,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,126,23,0
2232,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,127,61,0
2233,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,128,19,0
2234,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,129,27,0
2235,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,130,35,0
2236,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,131,25,0
2237,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,132,82,0
2238,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,133,60,0
2239,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,134,1,0
2240,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,135,43,0
2241,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,136,88,0
2242,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,137,16,0
2243,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,138,90,0
2244,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,139,75,0
2245,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,140,7,0
2246,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,141,72,0
2247,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,142,60,0
2248,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,143,24,0
2249,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,144,64,0
2250,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,145,54,0
2251,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,146,48,0
2252,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,147,79,0
2253,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,148,98,0
2254,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,149,35,0
2255,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,150,98,0
2256,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,151,13,0
2257,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,152,36,0
2258,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,153,72,0
2259,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,154,46,0
2260,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,155,24,0
2261,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,156,3,0
2262,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,157,16,0
2263,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,158,27,0
2264,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,159,64,0
2265,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,160,95,0
2266,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,161,58,0
2267,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,162,28,0
2268,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,163,4,0
2269,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,164,48,0
2270,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,165,72,0
2271,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,166,98,0
2272,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,167,62,0
2273,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,168,91,0
2274,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,169,99,0
2275,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,170,5,0
2276,Dawn Sheppard,86f98c45-4530-42f0-8855-9b21b4aa4603,2022-10-06,171,30,0
